id,ili,wikidata,has_part_candidate
ewn-02647597-n,i49630,http://www.wikidata.org/entity/Q513998,http://www.wikidata.org/entity/Q2817203
ewn-02652319-n,i49660,http://www.wikidata.org/entity/Q250699,http://www.wikidata.org/entity/Q2703368
ewn-02652319-n,i49660,http://www.wikidata.org/entity/Q250699,http://www.wikidata.org/entity/Q1951787
ewn-02661300-n,i49708,http://www.wikidata.org/entity/Q849396,http://www.wikidata.org/entity/Q214034
ewn-02663399-n,i49722,http://www.wikidata.org/entity/Q838524,http://www.wikidata.org/entity/Q3011327
ewn-02693232-n,i49896,http://www.wikidata.org/entity/Q210932,http://www.wikidata.org/entity/Q203346
ewn-02695929-n,i49908,http://www.wikidata.org/entity/Q3631092,http://www.wikidata.org/entity/Q184590
ewn-02766719-n,i50299,http://www.wikidata.org/entity/Q400406,http://www.wikidata.org/entity/Q200266
ewn-02785801-n,i50411,http://www.wikidata.org/entity/Q595452,http://www.wikidata.org/entity/Q579478
ewn-02785801-n,i50411,http://www.wikidata.org/entity/Q595452,http://www.wikidata.org/entity/Q972316
ewn-02867090-n,i50916,http://www.wikidata.org/entity/Q3195517,http://www.wikidata.org/entity/Q1765082
ewn-02886585-n,i51036,http://www.wikidata.org/entity/Q188075,http://www.wikidata.org/entity/Q2488579
ewn-02903443-n,i51136,http://www.wikidata.org/entity/Q148558,http://www.wikidata.org/entity/Q830004
ewn-02903443-n,i51136,http://www.wikidata.org/entity/Q148558,http://www.wikidata.org/entity/Q3492002
ewn-02944161-n,i51387,http://www.wikidata.org/entity/Q1158854,http://www.wikidata.org/entity/Q1765082
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q19694100
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q99905
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q4056355
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q1140245
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q13697
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q47514915
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q220223
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q1500340
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q502048
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q1142905
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q691824
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q1500099
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q2165438
ewn-02961779-n,i51496,http://www.wikidata.org/entity/Q1420,http://www.wikidata.org/entity/Q1361399
ewn-03050242-n,i52025,http://www.wikidata.org/entity/Q376,http://www.wikidata.org/entity/Q199301
ewn-03050242-n,i52025,http://www.wikidata.org/entity/Q376,http://www.wikidata.org/entity/Q2247098
ewn-03050242-n,i52025,http://www.wikidata.org/entity/Q376,http://www.wikidata.org/entity/Q1149963
ewn-03065508-n,i52111,http://www.wikidata.org/entity/Q194156,http://www.wikidata.org/entity/Q2736751
ewn-03089375-n,i52244,http://www.wikidata.org/entity/Q1301371,http://www.wikidata.org/entity/Q1777473
ewn-03089375-n,i52244,http://www.wikidata.org/entity/Q1301371,http://www.wikidata.org/entity/Q44127
ewn-03249091-n,i53184,http://www.wikidata.org/entity/Q2251535,http://www.wikidata.org/entity/Q19979113
ewn-03255291-n,i53214,http://www.wikidata.org/entity/Q953145,http://www.wikidata.org/entity/Q72313
ewn-03280775-n,i53363,http://www.wikidata.org/entity/Q2608426,http://www.wikidata.org/entity/Q181232
ewn-03280775-n,i53363,http://www.wikidata.org/entity/Q2608426,http://www.wikidata.org/entity/Q175233
ewn-03280775-n,i53363,http://www.wikidata.org/entity/Q2608426,http://www.wikidata.org/entity/Q176140
ewn-03310467-n,i53524,http://www.wikidata.org/entity/Q3054261,http://www.wikidata.org/entity/Q12870
ewn-03314410-n,i53545,http://www.wikidata.org/entity/Q193516,http://www.wikidata.org/entity/Q1391868
ewn-03399316-n,i54044,http://www.wikidata.org/entity/Q954927,http://www.wikidata.org/entity/Q1470867
ewn-03399316-n,i54044,http://www.wikidata.org/entity/Q954927,http://www.wikidata.org/entity/Q9166501
ewn-03404155-n,i54074,http://www.wikidata.org/entity/Q1591334,http://www.wikidata.org/entity/Q12180
ewn-03430505-n,i54227,http://www.wikidata.org/entity/Q1667685,http://www.wikidata.org/entity/Q610112
ewn-03443167-n,i54302,http://www.wikidata.org/entity/Q10862987,http://www.wikidata.org/entity/Q11469
ewn-03447680-n,i54329,http://www.wikidata.org/entity/Q25470979,http://www.wikidata.org/entity/Q187456
ewn-03459977-n,i54410,http://www.wikidata.org/entity/Q173387,http://www.wikidata.org/entity/Q203443
ewn-03499831-n,i54657,http://www.wikidata.org/entity/Q487432,http://www.wikidata.org/entity/Q148558
ewn-03499831-n,i54657,http://www.wikidata.org/entity/Q487432,http://www.wikidata.org/entity/Q20037005
ewn-03499831-n,i54657,http://www.wikidata.org/entity/Q487432,http://www.wikidata.org/entity/Q13403557
ewn-03499831-n,i54657,http://www.wikidata.org/entity/Q487432,http://www.wikidata.org/entity/Q2643129
ewn-03499831-n,i54657,http://www.wikidata.org/entity/Q487432,http://www.wikidata.org/entity/Q39001
ewn-03502782-n,i54674,http://www.wikidata.org/entity/Q80151,http://www.wikidata.org/entity/Q1639232
ewn-03583224-n,i55143,http://www.wikidata.org/entity/Q2603074,http://www.wikidata.org/entity/Q17030771
ewn-03608807-n,i55299,http://www.wikidata.org/entity/Q205011,http://www.wikidata.org/entity/Q1757398
ewn-03651610-n,i55562,http://www.wikidata.org/entity/Q187833,http://www.wikidata.org/entity/Q21013374
ewn-03667187-n,i55656,http://www.wikidata.org/entity/Q1757063,http://www.wikidata.org/entity/Q1501
ewn-03667778-n,i55660,http://www.wikidata.org/entity/Q190767,http://www.wikidata.org/entity/Q1326834
ewn-03689034-n,i55781,http://www.wikidata.org/entity/Q1070054,http://www.wikidata.org/entity/Q1195470
ewn-03690149-n,i55789,http://www.wikidata.org/entity/Q93301,http://www.wikidata.org/entity/Q1417516
ewn-03690149-n,i55789,http://www.wikidata.org/entity/Q93301,http://www.wikidata.org/entity/Q5466540
ewn-03850193-n,i56718,http://www.wikidata.org/entity/Q12353044,http://www.wikidata.org/entity/Q763779
ewn-03872879-n,i56853,http://www.wikidata.org/entity/Q5405160,http://www.wikidata.org/entity/Q904308
ewn-03893954-n,i56988,http://www.wikidata.org/entity/Q482816,http://www.wikidata.org/entity/Q7335574
ewn-03893954-n,i56988,http://www.wikidata.org/entity/Q482816,http://www.wikidata.org/entity/Q2142298
ewn-03915279-n,i57115,http://www.wikidata.org/entity/Q25597545,http://www.wikidata.org/entity/Q15295830
ewn-03934354-n,i57225,http://www.wikidata.org/entity/Q5994,http://www.wikidata.org/entity/Q1343007
ewn-03934354-n,i57225,http://www.wikidata.org/entity/Q5994,http://www.wikidata.org/entity/Q1760322
ewn-03934354-n,i57225,http://www.wikidata.org/entity/Q5994,http://www.wikidata.org/entity/Q1189953
ewn-03934354-n,i57225,http://www.wikidata.org/entity/Q5994,http://www.wikidata.org/entity/Q2320883
ewn-03954735-n,i57352,http://www.wikidata.org/entity/Q1574963,http://www.wikidata.org/entity/Q909380
ewn-03970276-n,i57441,http://www.wikidata.org/entity/Q3418492,http://www.wikidata.org/entity/Q7197172
ewn-04014761-n,i57700,http://www.wikidata.org/entity/Q455037,http://www.wikidata.org/entity/Q770135
ewn-04018858-n,i57720,http://www.wikidata.org/entity/Q309027,http://www.wikidata.org/entity/Q654051
ewn-04051796-n,i57909,http://www.wikidata.org/entity/Q184356,http://www.wikidata.org/entity/Q4928259
ewn-04075713-n,i58048,http://www.wikidata.org/entity/Q35221,http://www.wikidata.org/entity/Q1087850
ewn-04112162-n,i58260,http://www.wikidata.org/entity/Q83180,http://www.wikidata.org/entity/Q163972
ewn-04177576-n,i58655,http://www.wikidata.org/entity/Q557828,http://www.wikidata.org/entity/Q72313
ewn-04185958-n,i58710,http://www.wikidata.org/entity/Q221275,http://www.wikidata.org/entity/Q156849
ewn-04198040-n,i58779,http://www.wikidata.org/entity/Q606305,http://www.wikidata.org/entity/Q2164338
ewn-04251507-n,i59104,http://www.wikidata.org/entity/Q1260995,http://www.wikidata.org/entity/Q2323517
ewn-04268978-n,i59217,http://www.wikidata.org/entity/Q848512,http://www.wikidata.org/entity/Q217199
ewn-04326120-n,i59580,http://www.wikidata.org/entity/Q1436130,http://www.wikidata.org/entity/Q607569
ewn-04326120-n,i59580,http://www.wikidata.org/entity/Q1436130,http://www.wikidata.org/entity/Q638009
ewn-04405444-n,i60048,http://www.wikidata.org/entity/Q3408351,http://www.wikidata.org/entity/Q27667572
ewn-04405444-n,i60048,http://www.wikidata.org/entity/Q3408351,http://www.wikidata.org/entity/Q2356786
ewn-04405444-n,i60048,http://www.wikidata.org/entity/Q3408351,http://www.wikidata.org/entity/Q245005
ewn-04457067-n,i60353,http://www.wikidata.org/entity/Q3992411,http://www.wikidata.org/entity/Q170744
ewn-04481701-n,i60491,http://www.wikidata.org/entity/Q7835525,http://www.wikidata.org/entity/Q1197418
ewn-04594951-n,i61169,http://www.wikidata.org/entity/Q35473,http://www.wikidata.org/entity/Q2031967
ewn-04594951-n,i61169,http://www.wikidata.org/entity/Q35473,http://www.wikidata.org/entity/Q921483
ewn-04617008-n,i61301,http://www.wikidata.org/entity/Q30715253,http://www.wikidata.org/entity/Q174443
ewn-05281604-n,i64676,http://www.wikidata.org/entity/Q16343,http://www.wikidata.org/entity/Q490059
ewn-05283404-n,i64686,http://www.wikidata.org/entity/Q16370,http://www.wikidata.org/entity/Q606405
ewn-05283404-n,i64686,http://www.wikidata.org/entity/Q16370,http://www.wikidata.org/entity/Q718041
ewn-05283404-n,i64686,http://www.wikidata.org/entity/Q16370,http://www.wikidata.org/entity/Q1414441
ewn-05288688-n,i64714,http://www.wikidata.org/entity/Q16356,http://www.wikidata.org/entity/Q16359
ewn-05308571-n,i64817,http://www.wikidata.org/entity/Q9614,http://www.wikidata.org/entity/Q862867
ewn-05318315-n,i64867,http://www.wikidata.org/entity/Q5445907,http://www.wikidata.org/entity/Q473749
ewn-05318315-n,i64867,http://www.wikidata.org/entity/Q5445907,http://www.wikidata.org/entity/Q22328086
ewn-05327486-n,i64916,http://www.wikidata.org/entity/Q178748,http://www.wikidata.org/entity/Q173318
ewn-05392877-n,i65277,http://www.wikidata.org/entity/Q9368,http://www.wikidata.org/entity/Q513486
ewn-05392877-n,i65277,http://www.wikidata.org/entity/Q9368,http://www.wikidata.org/entity/Q707236
ewn-05392877-n,i65277,http://www.wikidata.org/entity/Q9368,http://www.wikidata.org/entity/Q1578686
ewn-05392877-n,i65277,http://www.wikidata.org/entity/Q9368,http://www.wikidata.org/entity/Q2043581
ewn-05392877-n,i65277,http://www.wikidata.org/entity/Q9368,http://www.wikidata.org/entity/Q851111
ewn-05395870-n,i65292,http://www.wikidata.org/entity/Q192398,http://www.wikidata.org/entity/Q14123862
ewn-05401620-n,i65321,http://www.wikidata.org/entity/Q773903,http://www.wikidata.org/entity/Q1913658
ewn-05410770-n,i65368,http://www.wikidata.org/entity/Q79749,http://www.wikidata.org/entity/Q425056
ewn-05410770-n,i65368,http://www.wikidata.org/entity/Q79749,http://www.wikidata.org/entity/Q5520338
ewn-05467529-n,i65651,http://www.wikidata.org/entity/Q318623,http://www.wikidata.org/entity/Q597678
ewn-05467529-n,i65651,http://www.wikidata.org/entity/Q318623,http://www.wikidata.org/entity/Q1337087
ewn-05471756-n,i65667,http://www.wikidata.org/entity/Q692974,http://www.wikidata.org/entity/Q3184389
ewn-05488747-n,i65750,http://www.wikidata.org/entity/Q1073,http://www.wikidata.org/entity/Q487595
ewn-05493206-n,i65772,http://www.wikidata.org/entity/Q130983,http://www.wikidata.org/entity/Q5064074
ewn-05493206-n,i65772,http://www.wikidata.org/entity/Q130983,http://www.wikidata.org/entity/Q5064075
ewn-05493206-n,i65772,http://www.wikidata.org/entity/Q130983,http://www.wikidata.org/entity/Q2004185
ewn-05499264-n,i65802,http://www.wikidata.org/entity/Q968731,http://www.wikidata.org/entity/Q464210
ewn-05502017-n,i65815,http://www.wikidata.org/entity/Q848340,http://www.wikidata.org/entity/Q1970226
ewn-05507479-n,i65837,http://www.wikidata.org/entity/Q185080,http://www.wikidata.org/entity/Q753278
ewn-05507479-n,i65837,http://www.wikidata.org/entity/Q185080,http://www.wikidata.org/entity/Q1109417
ewn-05507479-n,i65837,http://www.wikidata.org/entity/Q185080,http://www.wikidata.org/entity/Q358512
ewn-05512782-n,i65861,http://www.wikidata.org/entity/Q187215,http://www.wikidata.org/entity/Q2795262
ewn-05512782-n,i65861,http://www.wikidata.org/entity/Q187215,http://www.wikidata.org/entity/Q612258
ewn-05518353-n,i65889,http://www.wikidata.org/entity/Q11101,http://www.wikidata.org/entity/Q729463
ewn-05518353-n,i65889,http://www.wikidata.org/entity/Q11101,http://www.wikidata.org/entity/Q209704
ewn-05527471-n,i65933,http://www.wikidata.org/entity/Q839508,http://www.wikidata.org/entity/Q2531387
ewn-05539858-n,i65994,http://www.wikidata.org/entity/Q11829360,http://www.wikidata.org/entity/Q173710
ewn-05539858-n,i65994,http://www.wikidata.org/entity/Q11829360,http://www.wikidata.org/entity/Q11090
ewn-05539858-n,i65994,http://www.wikidata.org/entity/Q11829360,http://www.wikidata.org/entity/Q11083
ewn-05539858-n,i65994,http://www.wikidata.org/entity/Q11829360,http://www.wikidata.org/entity/Q16364
ewn-05555141-n,i66072,http://www.wikidata.org/entity/Q16364,http://www.wikidata.org/entity/Q9614
ewn-05555141-n,i66072,http://www.wikidata.org/entity/Q16364,http://www.wikidata.org/entity/Q862867
ewn-05555141-n,i66072,http://www.wikidata.org/entity/Q16364,http://www.wikidata.org/entity/Q1641375
ewn-05555141-n,i66072,http://www.wikidata.org/entity/Q16364,http://www.wikidata.org/entity/Q645450
ewn-05555141-n,i66072,http://www.wikidata.org/entity/Q16364,http://www.wikidata.org/entity/Q9628
ewn-05555141-n,i66072,http://www.wikidata.org/entity/Q16364,http://www.wikidata.org/entity/Q552087
ewn-05595824-n,i66280,http://www.wikidata.org/entity/Q25393512,http://www.wikidata.org/entity/Q781983
ewn-05595824-n,i66280,http://www.wikidata.org/entity/Q25393512,http://www.wikidata.org/entity/Q193176
ewn-05595824-n,i66280,http://www.wikidata.org/entity/Q25393512,http://www.wikidata.org/entity/Q180323
ewn-05595824-n,i66280,http://www.wikidata.org/entity/Q25393512,http://www.wikidata.org/entity/Q502781
ewn-05600936-n,i66306,http://www.wikidata.org/entity/Q162595,http://www.wikidata.org/entity/Q836921
ewn-05632483-n,i66466,http://www.wikidata.org/entity/Q170658,http://www.wikidata.org/entity/Q1993172
ewn-06075369-n,i68593,http://www.wikidata.org/entity/Q173113,http://www.wikidata.org/entity/Q4694222
ewn-06075369-n,i68593,http://www.wikidata.org/entity/Q173113,http://www.wikidata.org/entity/Q16941540
ewn-06110162-n,i68691,http://www.wikidata.org/entity/Q81197,http://www.wikidata.org/entity/Q210553
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q1290338
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q12470171
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q161953
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q12470338
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q162062
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q170207
ewn-06461405-n,i70372,http://www.wikidata.org/entity/Q19786,http://www.wikidata.org/entity/Q1628514
ewn-06463561-n,i70373,http://www.wikidata.org/entity/Q162062,http://www.wikidata.org/entity/Q1290338
ewn-06509450-n,i70607,http://www.wikidata.org/entity/Q9779,http://www.wikidata.org/entity/Q9788
ewn-06532935-n,i70736,http://www.wikidata.org/entity/Q93288,http://www.wikidata.org/entity/Q511911
ewn-06532935-n,i70736,http://www.wikidata.org/entity/Q93288,http://www.wikidata.org/entity/Q7315269
ewn-06532935-n,i70736,http://www.wikidata.org/entity/Q93288,http://www.wikidata.org/entity/Q5450125
ewn-06532935-n,i70736,http://www.wikidata.org/entity/Q93288,http://www.wikidata.org/entity/Q1651672
ewn-06556133-n,i70854,http://www.wikidata.org/entity/Q155656,http://www.wikidata.org/entity/Q699126
ewn-07039821-n,i73576,http://www.wikidata.org/entity/Q1344,http://www.wikidata.org/entity/Q334058
ewn-07039821-n,i73576,http://www.wikidata.org/entity/Q1344,http://www.wikidata.org/entity/Q178122
ewn-07417119-n,i75606,http://www.wikidata.org/entity/Q23384,http://www.wikidata.org/entity/Q898375
ewn-07585438-n,i76535,http://www.wikidata.org/entity/Q364900,http://www.wikidata.org/entity/Q11006
ewn-07699531-n,i77339,http://www.wikidata.org/entity/Q3491553,http://www.wikidata.org/entity/Q769635
ewn-07745461-n,i77644,http://www.wikidata.org/entity/Q11006,http://www.wikidata.org/entity/Q926892
ewn-07841948-n,i78265,http://www.wikidata.org/entity/Q229385,http://www.wikidata.org/entity/Q11006
ewn-07856780-n,i78362,http://www.wikidata.org/entity/Q25796820,http://www.wikidata.org/entity/Q420291
ewn-07856780-n,i78362,http://www.wikidata.org/entity/Q25796820,http://www.wikidata.org/entity/Q2731253
ewn-07856780-n,i78362,http://www.wikidata.org/entity/Q25796820,http://www.wikidata.org/entity/Q8054
ewn-07890756-n,i78604,http://www.wikidata.org/entity/Q186817,http://www.wikidata.org/entity/Q1208221
ewn-07924887-n,i78825,http://www.wikidata.org/entity/Q548940,http://www.wikidata.org/entity/Q33873455
ewn-07926485-n,i78838,http://www.wikidata.org/entity/Q1142021,http://www.wikidata.org/entity/Q132624
ewn-07932559-n,i78881,http://www.wikidata.org/entity/Q2553569,http://www.wikidata.org/entity/Q25577008
ewn-08005815-n,i79273,http://www.wikidata.org/entity/Q8445,http://www.wikidata.org/entity/Q1196129
ewn-08007611-n,i79282,http://www.wikidata.org/entity/Q209542,http://www.wikidata.org/entity/Q22073013
ewn-08123900-n,i79791,http://www.wikidata.org/entity/Q36602,http://www.wikidata.org/entity/Q35409
ewn-08127339-n,i79804,http://www.wikidata.org/entity/Q7432,http://www.wikidata.org/entity/Q38829
ewn-08127339-n,i79804,http://www.wikidata.org/entity/Q7432,http://www.wikidata.org/entity/Q69897544
ewn-08127339-n,i79804,http://www.wikidata.org/entity/Q7432,http://www.wikidata.org/entity/Q767728
ewn-08147694-n,i79905,http://www.wikidata.org/entity/Q7692553,http://www.wikidata.org/entity/Q176691
ewn-08147694-n,i79905,http://www.wikidata.org/entity/Q7692553,http://www.wikidata.org/entity/Q6978856
ewn-08154495-n,i79929,http://www.wikidata.org/entity/Q628807,http://www.wikidata.org/entity/Q746186
ewn-08170911-n,i80003,http://www.wikidata.org/entity/Q58389,http://www.wikidata.org/entity/Q936976
ewn-08193929-n,i80111,http://www.wikidata.org/entity/Q7795,http://www.wikidata.org/entity/Q736
ewn-08193929-n,i80111,http://www.wikidata.org/entity/Q7795,http://www.wikidata.org/entity/Q188161
ewn-08193929-n,i80111,http://www.wikidata.org/entity/Q7795,http://www.wikidata.org/entity/Q389688
ewn-08193929-n,i80111,http://www.wikidata.org/entity/Q7795,http://www.wikidata.org/entity/Q846
ewn-08198576-n,i80136,http://www.wikidata.org/entity/Q241588,http://www.wikidata.org/entity/Q206642
ewn-08205568-n,i80181,http://www.wikidata.org/entity/Q25485035,http://www.wikidata.org/entity/Q798487
ewn-08228845-n,i80253,http://www.wikidata.org/entity/Q44687,http://www.wikidata.org/entity/Q43250
ewn-08245901-n,i80354,http://www.wikidata.org/entity/Q468865,http://www.wikidata.org/entity/Q193891
ewn-08260983-n,i80445,http://www.wikidata.org/entity/Q17015467,http://www.wikidata.org/entity/Q46961
ewn-08276077-n,i80535,http://www.wikidata.org/entity/Q29552,http://www.wikidata.org/entity/Q29042990
ewn-08276077-n,i80535,http://www.wikidata.org/entity/Q29552,http://www.wikidata.org/entity/Q432139
ewn-08293641-n,i80636,http://www.wikidata.org/entity/Q3914,http://www.wikidata.org/entity/Q180958
ewn-08374185-n,i81026,http://www.wikidata.org/entity/Q11771944,http://www.wikidata.org/entity/Q56290307
ewn-08384807-n,i81084,http://www.wikidata.org/entity/Q28108,http://www.wikidata.org/entity/Q7278
ewn-08396748-n,i81144,http://www.wikidata.org/entity/Q189459,http://www.wikidata.org/entity/Q188942
ewn-08405367-n,i81192,http://www.wikidata.org/entity/Q4862967,http://www.wikidata.org/entity/Q7160407
ewn-08456686-n,i81474,http://www.wikidata.org/entity/Q7504315,http://www.wikidata.org/entity/Q19799003
ewn-08481460-n,i81538,http://www.wikidata.org/entity/Q7846266,http://www.wikidata.org/entity/Q7884789
ewn-08503548-n,i81653,http://www.wikidata.org/entity/Q51671,http://www.wikidata.org/entity/Q1158231
ewn-08511241-n,i81694,http://www.wikidata.org/entity/Q194195,http://www.wikidata.org/entity/Q1144661
ewn-08537099-n,i81825,http://www.wikidata.org/entity/Q200173,http://www.wikidata.org/entity/Q399
ewn-08537099-n,i81825,http://www.wikidata.org/entity/Q200173,http://www.wikidata.org/entity/Q227
ewn-08537099-n,i81825,http://www.wikidata.org/entity/Q200173,http://www.wikidata.org/entity/Q230
ewn-08561479-n,i81882,http://www.wikidata.org/entity/Q1133130,http://www.wikidata.org/entity/Q1415
ewn-08561479-n,i81882,http://www.wikidata.org/entity/Q1133130,http://www.wikidata.org/entity/Q1546
ewn-08568541-n,i81917,http://www.wikidata.org/entity/Q665487,http://www.wikidata.org/entity/Q102496
ewn-08571072-n,i81927,http://www.wikidata.org/entity/Q674950,http://www.wikidata.org/entity/Q449111
ewn-08571072-n,i81927,http://www.wikidata.org/entity/Q674950,http://www.wikidata.org/entity/Q12104567
ewn-08588287-n,i82024,http://www.wikidata.org/entity/Q2310214,http://www.wikidata.org/entity/Q4981213
ewn-08605383-n,i82107,http://www.wikidata.org/entity/Q662296,http://www.wikidata.org/entity/Q1357964
ewn-08614879-n,i82159,http://www.wikidata.org/entity/Q28227,http://www.wikidata.org/entity/Q262
ewn-08614879-n,i82159,http://www.wikidata.org/entity/Q28227,http://www.wikidata.org/entity/Q1028
ewn-08614879-n,i82159,http://www.wikidata.org/entity/Q28227,http://www.wikidata.org/entity/Q948
ewn-08693705-n,i82530,http://www.wikidata.org/entity/Q702492,http://www.wikidata.org/entity/Q1312431
ewn-08719224-n,i82634,http://www.wikidata.org/entity/Q32579,http://www.wikidata.org/entity/Q1001370
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q1507
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q2166850
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q1486
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q44210
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q2620524
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q52535
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q2917260
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q184382
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q82601
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q39739
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q5456
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q859712
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q4531383
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q1324394
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q2342225
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q1393804
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q907770
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q214916
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q906336
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q5065021
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q233836
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q127892
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q586212
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q35827
ewn-08729807-n,i82686,http://www.wikidata.org/entity/Q414,http://www.wikidata.org/entity/Q756244
ewn-08731965-n,i82695,http://www.wikidata.org/entity/Q219,http://www.wikidata.org/entity/Q133255
ewn-08731965-n,i82695,http://www.wikidata.org/entity/Q219,http://www.wikidata.org/entity/Q472
ewn-08731965-n,i82695,http://www.wikidata.org/entity/Q219,http://www.wikidata.org/entity/Q459
ewn-08731965-n,i82695,http://www.wikidata.org/entity/Q219,http://www.wikidata.org/entity/Q6506
ewn-08731965-n,i82695,http://www.wikidata.org/entity/Q219,http://www.wikidata.org/entity/Q1653
ewn-08734052-n,i82705,http://www.wikidata.org/entity/Q967,http://www.wikidata.org/entity/Q192647
ewn-08734052-n,i82705,http://www.wikidata.org/entity/Q967,http://www.wikidata.org/entity/Q193092
ewn-08734052-n,i82705,http://www.wikidata.org/entity/Q967,http://www.wikidata.org/entity/Q3854
ewn-08748383-n,i82771,http://www.wikidata.org/entity/Q865,http://www.wikidata.org/entity/Q6501380
ewn-08748383-n,i82771,http://www.wikidata.org/entity/Q865,http://www.wikidata.org/entity/Q707133
ewn-08748383-n,i82771,http://www.wikidata.org/entity/Q865,http://www.wikidata.org/entity/Q1867
ewn-08748383-n,i82771,http://www.wikidata.org/entity/Q865,http://www.wikidata.org/entity/Q245023
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q130978
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q81398
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q26590
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q331661
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q53079
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q211760
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q112813
ewn-08758708-n,i82822,http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q9022
